,text,logical_form
2746,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 1,000 (one thousand euros), plus any tax that may be chargeable, in respect of pecuniary damage, to be converted into the national currency of the respondent State at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 1,000 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^Pecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^Belong(\q, \e)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
2747,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 21,007 (twenty-one thousand and seven euros) for pecuniary damage, EUR 2,000 (two thousand euros) in respect of non-pecuniary damage, to be converted into the national currency of the respondent State at the rate applicable at the date of settlement, plus any tax that may be chargeable","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^Money(\i)^MemberOf(\i, \h)^MoneyAmount(\i, 21,007 )^Money(\j)^MemberOf(\j, \h)^MoneyAmount(\j, 2,000 )^Applicant(\k)^PaidTo(\d, \k))^BecomeFinal(\l)^BecomeFinalObject(\l, \b)^TimeframeStart(\f, \l)^Convention(\m)^ConventionName(\m, European Convention of Human Rights)^Article(\n)^ArticleNumber(\n, 44)^ArticleParagraph(\n, 2)^ArticleSource(\n, \m)^BasedOn(\l, \n)^MoneyCurrency(\h, eur)^Damage(\o)^Pecuniary(\o)^MoneyFor(\i, \o)^Damage(\p)^NonPecuniary(\p)^MoneyFor(\j, \p)^(all(\q), Tax(\q)^Charge(\r)^ChargedObject(r, q) -> PaidObject(\d, \q))^Convert(\s)^MustObject(\c, \s)^ConvertedObject(\s, \h)^Currency(\t)^ConvertedInto(\s, \t)^Belong(\t, \e)^Rate(\u)^Apply(\v)^AppliedObject(\v, \u)^ConvertedRate(\s, \u)^Timeframe(\w)^TimeframeEvent(\w, \v)^Settle(\x)^TimeframeEvent(\w, \x)"
2748,The Court holds that there is no need to examine separately the applicants’ complaints under Article 5 § 3 of the Convention,"Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, ~\c)^Examine(\d)^MustObject(\c, \d)^Separately(\d)^Complaints(\f)^ExaminedObject(\d, \f)^Applicants(\i)^Belong(\f, \i)^Convention(\j)^ConventionName(\j, European Convention of Human Rights)^Article(\k)^ArticleNumber(\k, 5)^ArticleSource(\k, \j)^ArticleParagraph(\k, 3)^BasedOn(\b, \k)"
2749,The Court holds that there has been a violation of Article 8 of the Convention,"Court(\a)^Decide(\b)^Violation(\c)^DecidedObject(\b, \c)^Article(\d)^ViolatedObject(\c, \d)^ArticleNumber(\d, 8)^Convention(\e)^ConventionName(\e, European Convention of Human Rights)^ArticleSource(\d, \e)"
2750,The Court holds that it is not necessary to examine the applicant’s complaint under Article 14 of the Convention,"Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, ~\c)^Examine(\d)^MustObject(\c, \d)^Complaint(\f)^ExaminedObject(\d, \f)^Applicant(\i)^Belong(\f, \i)^Convention(\j)^ConventionName(\j, European Convention of Human Rights)^Article(\k)^ArticleNumber(\k, 14)^ArticleSource(\k, \j)^BasedOn(\b, \k)"
2751,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 3,200 (three thousand two hundred euros) in respect of non-pecuniary damage and EUR 1,000 (one thousand euros) in respect of costs and expenses, plus any tax that may be chargeable","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^Money(\i)^MemberOf(\i, \h)^MoneyAmount(\i, 3,200 )^Money(\j)^MemberOf(\j, \h)^MoneyAmount(\j, 1,000 )^Applicant(\k)^PaidTo(\d, \k))^BecomeFinal(\l)^BecomeFinalObject(\l, \b)^TimeframeStart(\f, \l)^Convention(\m)^ConventionName(\m, European Convention of Human Rights)^Article(\n)^ArticleNumber(\n, 44)^ArticleParagraph(\n, 2)^ArticleSource(\n, \m)^BasedOn(\l, \n)^MoneyCurrency(\h, eur)^Damage(\o)^NonPecuniary(\o)^MoneyFor(\i, \o)^Expenses(\p)^MoneyFor(\j, \p)^(all(\q), Tax(\q)^Charge(\r)^ChargedObject(r, q) -> PaidObject(\d, \q))"
2752,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final according to Article 44 § 2 of the Convention, EUR 2,500 (two thousand five hundred euros) in respect of non-pecuniary damage, to be converted into the national currency of the respondent State at the rate applicable at the date of settlement, plus any tax that may be chargeable on that amount","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 2,500 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n)^TaxOn(\n, \h) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^Belong(\q, \e)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
2753,"The Court holds that the respondent State is to pay the applicant, within three months of the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 12,000 (twelve thousand euros), plus any tax that may be chargeable, in respect of non-pecuniary damage, to be converted into the currency of the respondent State at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 12,000 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^Belong(\q, \e)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
2754,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 1,356 (one thousand three hundred and fifty six euros), plus any tax that may be chargeable to the applicant, in respect of costs and expenses, to be converted into Croatian kunas at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 1,356 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Expenses(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n)^ChargedTo(\o, \i) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^CurrencyName(\q, croatian kunas)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
2755,"The Court holds that the respondent State is to pay the applicants, within three months, EUR 9,800 (nine thousand eight hundred euros) each in respect of non-pecuniary damage, to be converted into the currency of the respondent State at the rate applicable at the date of settlement, plus any tax that may be chargeable","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 9,800 )^Applicants(\i)^(all(\j), Applicant(\j)^MemberOf(\j, \i) -> PaidTo(\d, \j))^MoneyCurrency(\h, eur)^Damage(\k)^NonPecuniary(\k)^MoneyFor(\h, \k)^(all(\l), Tax(\l)^Charge(\m)^ChargedObject(m, l) -> PaidObject(\d, \l))^Convert(\n)^MustObject(\c, \n)^ConvertedObject(\n, \h)^Currency(\o)^ConvertedInto(\n, \o)^Belong(\o, \e)^Rate(\p)^Apply(\q)^AppliedObject(\q, \p)^ConvertedRate(\n, \p)^Timeframe(\r)^TimeframeEvent(\r, \q)^Settle(\s)^TimeframeEvent(\r, \s)"
2756,"The Court holds that the respondent State is to pay the applicants, within three months from the date on which the judgment becomes final according to Article 44 § 2 of the Convention, EUR 8,500 (eight and a half thousand euros) in respect of non-pecuniary damage, to be converted into the national currency of the respondent State at the rate applicable at the date of settlement, plus any tax that may be chargeable","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 8,500 )^Applicants(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^Belong(\q, \e)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
2757,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 1,300 (one thousand three hundred euros), plus any tax that may be chargeable, in respect of non-pecuniary damage, to be converted into the national currency of the respondent State at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 1,300 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^Belong(\q, \e)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
2758,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 9,826 (nine thousand eight hundred and twenty-six euros) in respect of non-pecuniary damage and EUR 282 (two hundred and eighty-two euros) in respect of costs and expenses, to be converted into the national currency of the respondent State at the rate applicable at the date of settlement, plus any tax that may be chargeable","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^Money(\i)^MemberOf(\i, \h)^MoneyAmount(\i, 9,826 )^Money(\j)^MemberOf(\j, \h)^MoneyAmount(\j, 282 )^Applicant(\k)^PaidTo(\d, \k))^BecomeFinal(\l)^BecomeFinalObject(\l, \b)^TimeframeStart(\f, \l)^Convention(\m)^ConventionName(\m, European Convention of Human Rights)^Article(\n)^ArticleNumber(\n, 44)^ArticleParagraph(\n, 2)^ArticleSource(\n, \m)^BasedOn(\l, \n)^MoneyCurrency(\h, eur)^Damage(\o)^NonPecuniary(\o)^MoneyFor(\i, \o)^Expenses(\p)^MoneyFor(\j, \p)^(all(\q), Tax(\q)^Charge(\r)^ChargedObject(r, q) -> PaidObject(\d, \q))^Convert(\s)^MustObject(\c, \s)^ConvertedObject(\s, \h)^Currency(\t)^ConvertedInto(\s, \t)^Belong(\t, \e)^Rate(\u)^Apply(\v)^AppliedObject(\v, \u)^ConvertedRate(\s, \u)^Timeframe(\w)^TimeframeEvent(\w, \v)^Settle(\x)^TimeframeEvent(\w, \x)"
2759,"The Court holds that the respondent State is to pay the applicant, within three months EUR 4,000 (four thousand euros) in respect of non-pecuniary damage and EUR 500 (five hundred euros) in respect of costs and expenses, plus any tax that may be chargeable on these amounts","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^Money(\i)^MemberOf(\i, \h)^MoneyAmount(\i, 4,000 )^Money(\j)^MemberOf(\j, \h)^MoneyAmount(\j, 500 )^Applicant(\k)^PaidTo(\d, \k))^MoneyCurrency(\h, eur)^Damage(\l)^NonPecuniary(\l)^MoneyFor(\i, \l)^Expenses(\m)^MoneyFor(\j, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n)^TaxOn(\n, \h) -> PaidObject(\d, \n))"
2760,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 2,500 (two thousand five hundred euros) in respect of non-pecuniary damage and EUR 500 (five hundred euros) in respect of costs and expenses, to be converted into the national currency of the respondent State at the rate applicable at the date of settlement, plus any tax that may be chargeable","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^Money(\i)^MemberOf(\i, \h)^MoneyAmount(\i, 2,500 )^Money(\j)^MemberOf(\j, \h)^MoneyAmount(\j, 500 )^Applicant(\k)^PaidTo(\d, \k))^BecomeFinal(\l)^BecomeFinalObject(\l, \b)^TimeframeStart(\f, \l)^Convention(\m)^ConventionName(\m, European Convention of Human Rights)^Article(\n)^ArticleNumber(\n, 44)^ArticleParagraph(\n, 2)^ArticleSource(\n, \m)^BasedOn(\l, \n)^MoneyCurrency(\h, eur)^Damage(\o)^NonPecuniary(\o)^MoneyFor(\i, \o)^Expenses(\p)^MoneyFor(\j, \p)^(all(\q), Tax(\q)^Charge(\r)^ChargedObject(r, q) -> PaidObject(\d, \q))^Convert(\s)^MustObject(\c, \s)^ConvertedObject(\s, \h)^Currency(\t)^ConvertedInto(\s, \t)^Belong(\t, \e)^Rate(\u)^Apply(\v)^AppliedObject(\v, \u)^ConvertedRate(\s, \u)^Timeframe(\w)^TimeframeEvent(\w, \v)^Settle(\x)^TimeframeEvent(\w, \x)"
2761,The Court holds that there has been a violation of Article 11 of the Convention,"Court(\a)^Decide(\b)^Violation(\c)^DecidedObject(\b, \c)^Article(\d)^ViolatedObject(\c, \d)^ArticleNumber(\d, 11)^Convention(\e)^ConventionName(\e, European Convention of Human Rights)^ArticleSource(\d, \e)"
2762,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 6,500 (six thousand five hundred euros), plus any tax that may be chargeable, in respect of nonpecuniary damage, to be converted into the currency of the respondent state at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 6,500 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^Belong(\q, \e)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
2763,"The Court holds that the respondent State is to pay the applicant, within three months EUR 20,000 (twenty thousand euros), plus any tax that may be chargeable, in respect of non-pecuniary damage","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 20,000 )^Applicant(\i)^PaidTo(\d, \i))^MoneyCurrency(\h, eur)^Damage(\j)^NonPecuniary(\j)^MoneyFor(\h, \j)^(all(\k), Tax(\k)^Charge(\l)^ChargedObject(l, k) -> PaidObject(\d, \k))"
2764,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 12,000 (twelve thousand euros) in respect of non-pecuniary damage, to be converted into Russian roubles at the rate applicable at the date of settlement, plus any tax that may be chargeable on that amount","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 12,000 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n)^TaxOn(\n, \h) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^CurrencyName(\q, russian roubles)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
